# TR_COL	1
# GENE_COL	1
# EXP	Astrocyte	2
# EXP	Neuron	6
# EXP	OPC	8
# EXP	NFO	7
# EXP	MO	5
# EXP	Microglia	4
# EXP	Endothelial	3
# END
H2-DMa	1.2	3.4	7.5	2.1	1.4	6.4	0.8
H2-DMb1	0.1	0.1	0.3	0.1	0.1	10.3	0.1
H2-DMb2	0.1	0.1	0.1	0.1	0.1	6.5	0.1
H2-Ea-ps	0.1	0.1	0.1	0.1	0.1	15.8	0.1
H2-Eb1	0.1	0.1	0.4	0.4	0.2	12.8	0.2
H2-Gs10	2.2	0.6	3.2	0.7	0.3	23.6	45.6
H2-K1	9.1	5.7	11.4	2.1	1.3	201.1	91.7
H2-K2	0.6	0.1	0.6	0.2	0.1	29.5	8.6
H2-Ke2	9.3	25.9	24.4	20.7	20.2	11.2	12.9
H2-Ke6	24.3	13.7	23.1	27.6	22.7	35.8	23.2
H2-M3	0.2	0.6	1.2	0.2	0.1	5.9	8.4
H2-Oa	0.1	0.1	0.5	0.1	0.2	28	0.1
H2-Ob	0.1	0.1	0.8	0.1	0.1	12.9	0.1
H2-Q1	0.6	1.3	1.2	0.3	0.2	22.3	2.8
H2-Q10	0.4	0.6	0.8	0.1	0.1	7.3	1.1
H2-Q2	0.1	0.6	0.6	0.2	0.1	10.9	1.4
H2-Q6	0.5	0.7	1.1	0.1	0.1	10.5	7.5
H2-Q7	0.1	0.1	0.1	0.1	0.1	3.5	0.7
H2-Q8	0.1	0.1	0.2	0.1	0.1	2.9	0.6
H2-T10	0.7	0.2	1.5	0.4	0.1	2.2	12.1
H2-T22	1.3	1.5	3.1	0.8	0.2	6	3.2
H2-T23	1.1	0.8	3.2	0.4	0.5	52.3	14.2
H2-T24	0.1	0.1	0.5	0.1	0.2	10.6	3.5
H2-T9	2	0.2	2	1	0.6	2.7	1.1
H2afj	7.1	5.6	11.4	39.9	58.8	23.8	23.8
H2afv	17.2	12.6	43.2	15.7	9.2	14.7	45.5
H2afx	10.4	16.8	30	19	12.4	11.1	18.9
H2afy	36.6	40	56.4	30.1	11.7	45.8	32.5
H2afy2	2.9	20.3	21.4	9.1	1.9	0.3	1.7
H2afy3	0.9	6.1	6.9	2.8	0.7	0.2	0.5
H2afz	23.1	56.1	65	25.6	16	23.7	106.5
H3f3a	17.3	48.6	53.2	40.1	33.2	25.5	101.8
H3f3b	348.7	279.3	188.5	160.7	104.4	282.7	307.9
H47	39.9	19.7	42.4	67.5	36.4	30.9	30.3
H6pd	0.6	0.9	1.3	0.6	0.2	6	3.3
Habp4	5.6	13.7	11.4	13.7	16	5.8	5.5
Hace1	5.3	5.3	5.9	3.7	1.7	1.1	8.3
Hacl1	5	0.6	4.3	5.6	4.1	1.2	3.7
Hadh	31.8	4.9	17	51.3	63.4	17.2	70.8
Hadha	28.4	9.1	36	38.1	22.7	28.7	48.1
Hadhb	4.5	1.4	4.2	3.8	2.5	3.6	7.1
Hagh	11.1	20.8	19.1	24.8	31.9	22	21.3
Haghl	18.1	23	28.5	19.4	19	7.9	5.3
Hap1	2.4	35	34.7	10.4	1	0.7	0.5
Hapln1	63.6	11.9	13.4	1.7	0.5	0.3	0.5
Hapln2	0.1	0.2	0.1	11.3	42	0.1	0.1
Hapln3	14	1	9.3	1.9	0.2	0.2	20.1
Hars	10.6	32.4	26.3	21.9	15.3	7.7	16.7
Hars2	11.1	6.7	8.1	4.3	1.6	3.5	6.6
Has1	0.1	0.4	0.3	0.1	0.1	0.1	0.1
Has2	3.2	0.2	3.4	1.4	0.1	0.1	0.1
Hat1	11.9	8.4	11.9	5.2	3.7	8.1	15
Haus1	4.2	3.1	5.9	3	3.1	2.3	10.8
Haus2	5.1	3.5	7.2	7.1	4.1	1.2	8.2
Haus3	8	3	4	1.8	0.8	0.7	5.1
Haus4	1.9	2.7	3.1	0.6	0.2	2.1	4.9
Haus6	2.5	2	2.4	1.4	0.7	0.3	2.6
Haus7	17.3	11.1	13.5	11.7	3.3	8.5	9.7
Haus8	2.2	4.2	5.6	3.4	5.4	4	2.7
Havcr2	0.1	0.1	2.5	0.1	0.2	22.7	0.1
Hax1	4.2	4.5	6.8	7.3	7.7	10.9	9.6
Hba-a2	0.1	110.2	812.2	4.3	40.3	21.7	868.4
Hbb-b1	5.7	178.2	1043.7	18.9	158.5	76.7	677.3
Hbegf	38.8	7.6	14.8	7.6	2.1	69.4	50.8
Hbp1	28.4	15	16	16.7	6.7	12.3	58.1
Hbs1l	15.3	15	17.8	17	10.6	4.8	10
Hbxip	8	16.2	16.9	18.6	20.6	15.5	34
Hccs	24.9	11.9	24	25.6	14.1	6.7	9.1
Hcfc1	11	18.6	14.7	13.4	5	9	8.6
Hcfc1r1	11.9	29.5	15.5	19.5	25.9	21.8	20.7
Hcfc2	7.8	5.1	6.2	5.5	2.8	1.5	4.3
Hck	0.1	0.7	2.6	0.2	0.2	102	0.1
Hcls1	0.2	0.5	7.9	0.6	1.6	165.5	3.6
Hcn1	0.1	2.6	0.2	0.1	0.1	0.1	0.1
Hcn2	1.1	17.9	14.5	18.6	66.3	3.8	14.7
Hcn3	2	16.2	3.7	1.3	0.2	0.6	0.1
Hcn4	0.1	16.8	0.4	0.1	0.1	0.1	0.1
Hcst	0.1	0.1	0.9	0.2	0.2	15.2	0.1
Hdac1	1.1	0.8	1.4	1.3	1.1	1.6	2.7
Hdac10	3.7	4.9	5	3.6	2.8	5	4.4
Hdac11	5.8	60.8	17.3	25.4	56.6	13.4	1.1
Hdac2	27.8	43.7	38.4	30.7	10.7	5.8	28.9
Hdac3	39.7	43.5	38.6	24.4	14.5	21.3	24.3
Hdac4	4	4	2.8	1.3	0.9	1.3	2.1
Hdac5	17.8	50.6	18.6	29.7	39.3	39.5	13.6
Hdac6	12.5	17.8	16.2	5.7	1.9	5.9	4
Hdac7	14.1	13.6	4.5	3.2	1.9	1.2	24.9
Hdac8	12.4	4.7	8.9	5.1	3.3	2.6	5.5
Hdac9	4.4	3.6	2.4	1.7	1.7	1.4	1.1
Hddc2	9.2	5.2	12.1	7.1	3.4	3.9	17.8
Hddc3	8.1	13.7	22.7	20.5	19.1	16.5	15.4
Hdgf	24.2	41.5	56.4	40.6	37.1	33.1	43.6
Hdgfrp2	22.5	20.3	16.2	15.2	7.5	12.9	12.4
Hdgfrp3	6.3	44.3	14	6.5	3.3	0.6	3
Hdhd2	23.8	13	31.9	38.7	38.8	10.3	7.5
Hdhd3	3.3	1.5	3.5	2.4	4.6	1.8	5.8
Hdlbp	22	13.1	21.1	23.1	16.8	33.5	47.5
Heatr1	5.5	1.5	4.9	2.9	0.6	6.8	2.1
Heatr2	3.4	1.5	2	3.3	3.6	3.4	3.4
Heatr3	10.2	8.7	11.8	18.9	19.6	6.3	6.8
Heatr5a	3.4	1.1	4.1	7.9	5.9	8.5	6.6
Heatr5b	8.3	4.6	6.1	4.9	2.2	2.5	2.8
Heatr6	4.4	3.7	4.3	3	1.5	3.1	1.9
Heatr7a	9.3	11.1	6.7	5	1.9	21.2	4.2
Heatr8	1.6	3.2	0.1	0.1	0.1	0.1	0.1
Hebp1	24.1	5.6	13.6	14.2	37.9	134.1	16.1
Hebp2	0.2	1.9	2.1	0.9	0.1	0.1	0.4
Heca	9.2	19.3	10.8	5.2	3.1	5.4	7.5
Hectd1	14.4	9.1	8.8	6.2	1.6	2.6	21.9
Hectd2	16.4	5.9	4.8	0.9	0.1	0.2	0.2
Hectd3	7.4	13.2	10.4	8	7.6	10.7	7.5
Hecw1	0.1	4.3	0.7	0.1	0.2	0.1	0.1
Hecw2	0.1	3.3	3.8	1.7	1.7	0.1	2.6
Heg1	2.7	1	0.4	1.3	2.6	0.6	31.7
Helb	2.3	0.7	1.6	0.9	0.3	0.9	1.2
Hells	4.1	1.2	3.7	0.6	0.1	0.1	3.9
Helq	3.1	2.8	3.2	2.8	0.8	0.5	1.4
Helz	4.9	3.3	3.7	2	0.3	3.1	4.4
Hemk1	4.8	4.4	6.8	5.9	4.4	6.6	4.9
Hepacam	153.4	7.9	76.8	27.9	47.6	2.4	0.6
Heph	2.9	0.2	0.6	0.1	0.1	0.1	6.4
Herc1	10.3	9.6	7.8	3.9	0.9	1.9	4.1
Herc2	11.3	8.8	8.2	8.3	4.2	8.4	4.4
Herc3	5.3	9.9	8.2	3.1	1.6	1.1	2.5
Herc4	12.4	5.4	7.5	5.3	1.9	2.1	10
Herc6	4.1	0.2	1	0.1	0.1	0.6	2.1
Herpud1	27.8	43	36.3	22.1	13	329.2	80.9
Herpud2	18.8	14.3	22.6	26.2	21	7.1	18.1
Hes1	129.8	3	7.7	0.9	0.2	21.9	107.1
Hes5	288.9	10.8	72.1	13.4	0.6	0.7	0.3
Hes6	11	14.8	17.1	10.1	4.5	12.2	11.9
Hexa	22.7	13.2	58.5	32.1	21.8	586.2	25.8
Hexb	8.5	17.4	204.9	18.3	31	3573.6	37.3
Hexdc	11.5	18.9	8.3	8.1	8.7	3.9	3.4
Hexim1	16.3	26.6	18.8	7.8	5.2	21.1	28.1
Hexim2	1.3	3.4	1	0.4	0.4	1.1	0.3
Hey1	65.1	9.4	40.7	27.8	5.1	0.9	82.7
Hey2	14.3	0.6	5.5	2.7	0.1	0.1	1.2
Heyl	4.3	0.4	1.1	0.9	0.2	0.1	2.9
Hfe	1.6	0.2	3.8	0.6	0.6	63.8	12
Hgf	28.4	0.7	0.7	0.1	0.1	0.1	0.1
Hgs	9.6	21.7	18.8	21.9	17.4	16.3	12.3
Hgsnat	10.5	11.6	13.4	8.9	5.4	12.5	15.4
Hhatl	1.1	0.2	0.7	1.4	3.2	0.4	0.1
Hhex	0.4	0.2	1.6	0.1	0.3	12.8	26.1
Hhip	2.9	2.7	0.8	10	8.5	0.1	0.1
Hhipl1	9.4	2.6	2.6	0.6	0.2	0.1	0.1
Hiat1	44.2	24.2	23.2	40.9	44.8	10.9	37.4
Hiatl1	23.9	14.4	30.3	25.8	17.1	5.6	22.6
Hibadh	22.9	13.2	35.4	30.9	28.5	14.2	18.1
Hibch	11.5	2.9	8	6.1	3.5	1	5.6
Hic1	0.5	0.2	0.9	0.1	0.1	1	9.9
Hic2	2.7	3.3	2.7	1.4	0.2	2.4	1.7
Hif1a	30.8	27.1	36.5	28.1	7.3	14.8	41.7
Hif1an	8.1	9.8	6.7	5.1	3.4	5.9	2.7
Higd1a	8.5	12.3	9.2	9	6.2	2.7	5.7
Higd1b	0.7	0.2	0.4	0.1	0.1	0.3	31.9
Higd2a	37.4	60.5	82.9	63.7	92.8	175.1	118.8
Hinfp	7.6	4.4	5	3.2	1.4	3	3.9
Hint1	34.6	154	131.1	106.7	117	106	222.5
Hint2	10.1	11	17.1	18.8	17.9	14.8	41.4
Hint3	6.1	5.5	6.9	12	14.7	4.5	12.8
Hip1	17.2	6.2	38.2	14.8	7.9	2	28.3
Hip1r	7.6	31.2	55.5	60.3	43.3	2.4	9.4
Hipk1	16.1	18.4	15.3	11.7	4.5	8.7	21
Hipk2	10.4	7	11.4	28.5	16.6	4.5	2.5
Hipk3	8.2	16.3	6.6	5.9	1.8	2.9	21.1
Hira	8.8	10.3	11.6	9.3	5.9	5.7	7.5
Hirip3	4	3.7	3.9	1.4	0.7	0.7	2.4
Hist1h1c	25.4	6.8	10.3	43.5	83.4	94.7	23
Hist1h1e	1.7	0.4	0.5	2.2	4.3	0.5	0.2
Hist1h2bc	29.6	7.4	18.2	80.5	144.3	32.8	13.9
Hist1h2be	0.2	0.1	0.4	2.3	3.5	0.2	0.3
Hist1h2bg	3.2	0.7	1.1	4.4	5.5	2.5	1
Hist1h2bk	5.3	1.2	3	13.7	23.3	4.7	2.5
Hist1h2bl	2.2	0.4	1.6	4.6	8.6	2.5	0.8
Hist1h2br	1.2	0.2	0.5	2.1	2.3	0.4	0.2
Hist1h3d	0.9	0.3	0.3	2.2	2.8	0.5	0.5
Hist1h4h	0.3	0.7	0.5	5.8	13.8	0.9	2.3
Hist1h4i	0.8	0.6	1.5	7.7	13.9	4.4	1.5
Hist1h4n	0.7	0.7	0.3	1.9	2.2	0.4	0.2
Hist2h3b	1	0.7	0.9	1.1	2.6	2.1	0.4
Hist2h3c1	3.8	1	2.9	8	9.9	1.2	1.2
Hist2h3c2-ps	1.4	0.8	1.7	2.8	4.9	2.3	0.6
Hist3h2a	4.6	18.9	13.8	10.3	8.5	5.5	7.3
Hist3h2ba	0.8	33.9	29	38.3	51.5	1.4	1.1
Hivep1	14.1	9.8	5	2.4	0.7	7	5.5
Hivep2	5.3	3.9	5	1.5	0.9	2.8	5.3
Hivep3	0.6	4.1	0.7	0.6	0.7	6.7	0.1
Hjurp	1.3	0.6	1.9	0.8	0.1	0.6	2.1
Hk1	14	41.4	23.5	9.2	8.9	13.3	23
Hk2	4.4	0.4	6	1.2	0.5	61.7	0.1
Hk3	0.1	0.2	2.2	0.2	0.3	63.2	0.1
Hlcs	3.7	1.5	1.9	2.3	1.7	0.5	2.6
Hlf	12.9	3.4	13.2	2.7	0.8	1.4	0.6
Hltf	3.4	3	6.2	3.9	1.1	1.9	3.4
Hlx	1.4	0.1	0.5	0.1	0.1	19.1	13.6
Hmbox1	6.2	8.9	9.8	12.2	6.3	4.5	7.5
Hmbs	5.6	4	6.8	12	7.9	5.8	9.5
Hmcn1	0.3	0.1	0.1	0.1	0.1	0.1	17.7
Hmg20a	14.6	12	17.1	15.1	5.7	9.3	11.7
Hmg20b	19.5	4.5	10.8	12.1	7.5	20.9	40.1
Hmga1	3.5	17.2	10.6	5.5	4.3	66.6	2.3
Hmga2-ps1	0.1	0.2	1.4	0.3	0.4	24.6	0.2
Hmgb1	23.2	37	53.8	47	22.9	14.6	51.2
Hmgb2	22.8	3.2	13.7	4.6	1	4.3	20.8
Hmgb3	21.6	36	21.7	7.8	2.4	0.5	14.1
Hmgcl	12.3	7.3	23.6	17	20.7	42.9	19
Hmgcll1	1.6	4.9	3.6	1.2	0.1	0.1	0.1
Hmgcr	201.7	40.5	45.3	77.3	54	5	20.7
Hmgcs2	3.3	0.4	1.1	0.2	0.2	0.5	109.3
Hmgn1	44.6	46.2	70.8	33.9	7.4	37.1	82.4
Hmgn2	24.8	51.2	54.2	50.1	34.5	20.7	50.9
Hmgn3	91.5	34.7	36.7	30.2	23.7	1.3	7.1
Hmgn5	4	1.1	3.6	0.7	0.4	0.1	7
Hmgxb3	6	4.9	5.6	9.6	4	16.4	6.9
Hmgxb4	4.7	2.9	4.7	2.9	1.7	1.7	4.6
Hmha1	0.1	0.1	4.3	0.2	0.5	108.6	0.3
Hmmr	1.1	0.1	2.1	0.1	0.1	0.1	1.2
Hmox1	14.9	2.4	25	13.6	6	260.4	47.3
Hmox2	8.3	16.8	24.5	25.9	65.5	42.2	18.9
Hn1	11.2	108.4	49.7	14.5	5.5	69.1	23.6
Hn1l	2.7	3.1	8.5	14.5	17.3	6.5	9.7
Hnmt	2.2	7.4	7	2.5	2.3	4.3	0.2
Hnrnpa0	43	107.4	86.4	48.2	15.8	54.2	75
Hnrnpa1	5	19.1	8.5	5.2	0.6	2.1	7.8
Hnrnpa2b1	304.9	163.8	196.4	145.1	46.6	55.4	144.7
Hnrnpa3	12.2	13.4	10.4	5.9	1.5	1.8	7.6
Hnrnpab	32.2	85.9	72.8	77.4	35.7	86.6	93.9
Hnrnpc	28.5	44.2	64.9	65.2	48.1	45.4	68
Hnrnpd	15.3	27.5	21	10.7	2.5	8.9	11.6
Hnrnpf	18.4	13.8	26.1	25.1	10.4	30.6	48.6
Hnrnph1	121.2	124.5	103.5	62.1	8.3	22.9	56.6
Hnrnph2	24.2	29.5	31.6	22.4	10.4	11.6	28.3
Hnrnph3	15.2	16.4	16.7	8.7	3.6	2.4	5.4
Hnrnpk	41.9	54.8	67	54.3	20	33	54.1
Hnrnpl	85.3	77.2	102.3	101.6	32	101.8	110.1
Hnrnpm	47.4	39.3	39.3	29.6	7.7	14	33.5
Hnrnpr	18.2	26.3	26.8	19.6	6.2	4	14.8
Hnrnpu	99.9	91.7	89.9	65.9	21	32.8	61.3
Hnrnpul1	20.6	30.1	40.5	28.8	13.3	52	27.8
Hnrnpul2	16	34.2	23.6	22	11.9	10.8	18
Hnrpdl	80.3	70.4	67.3	48.2	16.4	22.4	49.9
Hnrpll	20.3	19.6	21.8	14.4	5.2	6	16.6
Homer1	15.3	14.8	10.7	10.8	2.7	0.9	4.9
Homer2	0.7	7.8	2.6	0.9	0.4	0.4	0.1
Homer3	8.5	4.7	5.6	14.6	8.9	18	21.8
Hook1	1.8	8.7	4.3	2.4	0.2	0.1	0.3
Hook2	2.8	7.5	3.1	1.1	0.2	1.7	0.4
Hook3	16.3	6.3	9.4	7.6	1.7	0.9	6.2
Hopx	22.8	10.3	4.5	0.9	3	1.4	57.9
Hp1bp3	34.3	51.9	55.1	41.3	28.1	26.3	31.6
Hpca	0.8	45.9	8.9	1.8	9	10	1.7
Hpcal1	0.8	11.4	4	4	7.4	10.3	18.1
Hpcal4	0.3	14.2	17.8	2.7	16.5	16.7	0.4
Hpgd	0.9	0.5	3.2	0.6	0.3	6.6	0.1
Hpgds	0.1	0.3	3.6	0.1	0.1	13.3	0.1
Hpn	0.1	0.3	0.3	0.1	0.1	4.3	0.7
Hprt	8.3	45	20	9	5.1	35.5	130.3
Hps1	5	2.1	3.2	3	1	8.2	1
Hps3	4.6	3.9	4.8	3.4	1.3	9.1	9.3
Hps4	6.2	3.8	5.8	3.7	3.2	58.3	2
Hps5	7.9	3.9	7.4	14.1	6.8	5.5	3.8
Hps6	0.9	0.9	1.3	0.6	0.9	3.4	0.9
Hr	5.5	1.8	7.4	23.9	12.1	1	0.1
Hras1	6.1	18.8	15.4	13.9	19.9	17.4	17.1
Hrasls	0.1	1.1	6.4	2.3	0.2	0.1	0.1
Hrct1	0.2	0.2	0.2	0.2	0.2	0.3	19.2
Hrh1	6.5	0.6	5	1.5	0.3	0.1	0.1
Hrh2	0.1	1	0.3	0.1	0.2	2.3	0.1
Hrh3	0.1	2.9	1.1	0.3	1.3	1.3	0.1
Hrk	0.2	5.6	2.2	0.8	0.7	0.5	0.1
Hrsp12	12.2	6.9	8	9.2	11.5	2.9	9.6
Hs1bp3	2.3	1.3	4.8	2.8	2.1	15.7	1.2
Hs2st1	20.7	16.8	20.1	15.9	5.9	4.1	9.1
Hs3st1	1.6	17.6	3.1	17.4	40.8	0.3	4.9
Hs3st2	0.1	3.9	1	0.2	0.9	4	0.1
Hs3st3b1	1.7	0.1	0.1	0.1	0.1	0.5	0.2
Hs3st5	0.1	9.4	0.5	0.1	0.1	0.1	0.1
Hs6st1	13.8	19.1	11.7	8.1	6.9	52	4
Hs6st2	0.3	7.1	4.8	0.8	0.1	0.1	0.2
Hs6st3	0.2	11.5	0.7	0.3	0.2	0.1	0.1
Hsbp1	50.8	153.7	119	121.7	145.4	81.5	95.4
Hscb	3.6	2.3	5.8	5.6	4.4	7.6	12.1
Hsd11b1	28.9	1.8	5.9	0.3	2	1.1	0.2
Hsd17b10	20.2	13.4	29.8	26.1	37.1	32.9	42.6
Hsd17b11	13	4.4	44.3	19.7	17.7	66.5	105.7
Hsd17b12	102.5	35.1	136.7	145.6	87.6	41.3	44.6
Hsd17b4	29.2	8.4	55.8	45.8	27.4	21.7	26.4
Hsd17b7	26.5	7	9.4	21.1	12.7	0.5	2.4
Hsd3b7	9.6	2	4.9	3.3	3.6	12.4	28.3
Hsdl1	6.3	23.4	9.8	9.2	5.6	23.4	6.6
Hsdl2	31.9	4.4	14.6	15.1	12.2	1.8	4.1
Hsf1	11.9	9.9	14.8	11.1	6.6	14.3	9.8
Hsf2	15.6	14	20.9	13.2	3.3	2	5.6
Hsf4	0.1	0.3	0.1	0.1	0.1	0.1	2.5
Hsp90aa1	48.5	63	63.8	51.7	35.8	29.1	46.9
Hsp90ab1	166.7	444.1	341.4	401	381.4	302.3	540.6
Hsp90b1	191.8	60.7	163	144.7	39	57.3	166.8
Hspa12a	0.2	19.3	1.4	1.1	1.5	0.4	0.8
Hspa12b	0.5	2.8	0.5	0.2	0.1	0.4	55
Hspa13	20.3	16.7	25.3	13.7	5	3.5	14.8
Hspa14	24.5	8.7	18.7	14	6.3	7.1	23.7
Hspa1a	13.8	6.4	62.7	17.8	24.3	783.1	160.4
Hspa1b	10.8	3.8	50	19.8	27.9	652.5	198.4
Hspa2	16.7	3.6	4.8	13.5	9.4	1.7	4.2
Hspa4	20.5	29.2	29	32	15.6	15.8	40.3
Hspa4l	9.9	8.1	9.1	8.6	5.5	0.3	0.7
Hspa5	681.1	161.3	330.5	242.7	57	454.8	328.5
Hspa8	25.7	26.1	34.9	32.7	26.1	48.2	74.7
Hspa9	48.3	42.3	50.1	54.7	22	34.1	34.6
Hspb1	2.3	1.1	4	0.2	0.9	24.4	165.3
Hspb11	6.1	5.8	8.9	15.7	15.1	1.3	9.6
Hspb2	0.2	0.9	0.2	0.3	0.5	0.4	3.8
Hspb3	0.6	0.4	0.8	0.3	0.2	14.5	0.1
Hspb6	6.2	2.4	4.2	2.2	2.8	2.4	1.3
Hspb8	6.2	0.8	1.7	0.3	0.9	0.4	15.7
Hspbp1	7.9	26.4	19.3	15.7	13.2	20.3	9.2
Hspd1	17.3	20.2	22.8	18.3	6.9	10.3	7.9
Hspe1	14.8	16.9	24.9	24.7	16.5	20.8	17.5
Hspg2	2.4	1.1	3.1	3.5	5.5	0.3	42.5
Hsph1	20.7	18.9	61.3	45.4	17.3	13.3	13.8
Htatip2	0.4	0.6	2	1.7	2.1	4.3	1.9
Htatsf1	10.7	15.7	11.2	10.1	6.4	2.2	11.9
Htr1d	0.1	1.5	0.1	0.1	0.1	0.1	0.1
Htr2a	0.2	1.3	0.2	0.1	0.1	0.1	4.1
Htr3a	0.1	4.1	0.1	0.1	0.1	0.1	0.1
Htr7	0.1	2.6	0.2	0.1	0.2	0.1	0.1
Htra1	488.3	17.1	108.9	13.9	15.9	12.8	69.2
Htra2	10.5	13.3	16.2	7.9	4	37	6.9
Htra3	5.1	1	13	9.8	1	9.9	122.1
Htt	9.7	14.2	7.1	7.6	3	4.3	2.6
Hunk	5.7	2	9.4	6.3	0.4	0.1	2.5
Hus1	9.9	1.3	8.2	6.2	2.7	0.8	3.7
Huwe1	23.6	14.7	14.4	13.9	7.1	5.3	10.8
Hvcn1	3.1	2	4.1	1	0.7	122.2	1
Hyal1	10	0.4	0.9	0.5	1.2	0.9	3
Hyal2	5.7	2.3	6.3	1.9	0.7	7.6	16.3
Hyi	3.2	4.4	10.9	8.7	9.5	25.5	3
Hyls1	1.4	2.8	1.6	0.6	0.3	0.2	0.7
Hyou1	19.1	22.7	20.8	21.6	8.6	28.7	26.1
I830077J02Rik	0.1	0.2	0.6	0.1	0.1	6	0.1
Iah1	5.6	5.6	16.4	14.3	10.5	17.2	19.4
Iars	8.8	6.8	7.1	10	6.9	5.3	6.3
Iars2	15.2	8.4	10.4	8.6	6.3	4.1	11.2
Ibtk	6.3	3.3	5	4.2	1.6	1	4.7
Ica1	0.3	11.2	11	4.3	0.5	0.3	11.9
Ica1l	0.3	9.8	5.5	2.1	0.6	0.4	3.9
Icam1	6	3	6.6	0.2	0.4	521.7	165.3
Icam2	0.7	0.4	0.2	0.1	0.1	1.4	215.6
Icam5	0.1	5.2	2.8	0.4	2.4	3.1	0.4
Ick	2.6	4.7	8.9	36.8	19	1	4.3
Icmt	7.4	9.8	8.7	18.8	19.9	13	12.9
Icosl	0.7	0.3	3.7	1.1	0.2	81.7	1.7
Ict1	7.7	9.9	14.9	17.5	20.9	10.7	24.8
Id1	68.8	9.2	3	1	1.1	3.7	56.7
Id2	331.7	56.8	84.1	23.2	7	700.1	24.9
Id3	215.5	11.8	23.7	7	9.3	4.8	98.6
Id4	56.2	20.8	5.5	0.9	1.2	0.4	1.2
Ide	25.7	7.7	18.9	15.8	8.3	3	8.3
Idh1	83	39	38.7	136.5	69.1	8.4	14.1
Idh2	39.1	10.3	25	10.2	7.3	76.4	20.5
Idh3a	33.3	34.7	37.5	30.6	15.7	8.2	19.6
Idh3b	47.4	64.5	54.1	31.5	17.8	34.2	59.2
Idh3g	37.7	41.5	61	20.8	18	72.7	58.6
Idi1	141.1	32.2	29.4	66.9	53.9	1.5	7.8
Ids	13.1	70.8	27.9	29.5	26.3	10.5	9.5
Idua	5	1.3	2.8	1.2	0.7	5.3	0.8
Ier2	127.8	69.6	35.5	4.2	5.9	595.7	490.5
Ier3	14.8	8.7	10.8	1.8	0.7	512.9	161
Ier3ip1	17	27.6	28.1	20.3	10.3	11.3	27.2
Ier5	11.3	16	32.6	5.7	2.4	511.3	34.1
Ier5l	9.6	12.3	5.4	1.7	0.5	5.9	25.2
Iffo1	12.9	9.4	22.3	48.1	22.5	21	2.7
Iffo2	7.5	4	4	2.8	0.8	8.2	4.2
Ifi27l1	5.8	12.8	13.5	8.6	6.9	23	33.8
Ifi27l2a	0.1	0.2	0.2	0.1	0.1	6.5	0.3
Ifi30	3	5.4	5.9	6.1	0.6	77.1	1.6
Ifi35	0.3	0.6	0.7	0.4	0.6	16.8	17
Ifi47	0.1	0.1	0.1	0.1	0.1	0.5	6.8
Ifih1	0.2	0.4	0.2	0.1	0.1	0.5	2.1
Ifit2	0.8	0.9	6.8	1.4	0.7	0.2	0.9
Ifit3	0.8	0.1	0.5	0.1	0.1	0.3	0.3
Ifitm1	0.3	0.2	0.3	0.1	0.1	0.4	10
Ifitm2	9.6	27.7	6.7	0.9	0.5	25	52.6
Ifitm3	9.7	0.9	4	0.2	0.5	14.9	107.8
Ifltd1	0.1	0.1	0.1	0.1	0.1	0.1	2.4
Ifnar1	13.9	7.6	12.9	5.9	3.8	24.6	65
Ifnar2	9.3	5.2	21.8	19.6	8.4	55.9	73.3
Ifngr1	8.6	2.7	15	3.6	2.1	110.8	20.5
Ifngr2	8.7	25.1	10.7	5.2	4.8	57.2	16.2
Ifrd1	108.6	24.9	35.1	22.4	14.4	174.4	158.4
Ifrd2	3.3	1.1	2.4	1.3	1.1	2.7	4.1
Ift122	5.2	4.7	6.4	4.9	2.6	1.1	2.2
Ift140	5.1	3.4	6.8	5.6	4.2	6.9	1.1
Ift172	5.8	5.1	4.4	3.2	2.3	4.8	3.2
Ift20	12.6	23.1	24.5	29.3	27.7	10	32.1
Ift27	10.3	12.7	17.8	9	10.7	7.7	7.6
Ift46	7.4	14.1	11.6	25.1	24.7	7.5	7.8
Ift52	7.2	5.8	7.1	7.3	4	7	10.4
Ift57	8.3	9.5	8.4	3.8	2.1	0.7	1.8
Ift74	8.3	4.9	5.2	3.2	0.8	0.4	5.9
Ift80	6.1	2.7	3.9	2.4	1.8	0.3	1.2
Ift81	5.2	6.1	5.9	2.3	0.9	0.4	1.6
Ift88	4	3.6	2.2	1.8	0.7	0.7	2.4
Igbp1	10.2	12.5	18.8	21.5	21.8	23.3	62.1
Igdcc4	41.1	13.3	6.7	1.6	0.5	0.3	0.1
Igf1	0.1	7.2	0.3	0.1	0.1	1.5	0.3
Igf1r	5.2	6.8	4	2	0.6	1.8	21.6
Igf2	2.1	6.4	46.1	0.3	0.9	2	17.3
Igf2bp3	2.8	0.8	0.6	0.2	0.1	1.2	0.7
Igf2r	7.9	2	2.6	3.8	2	0.8	5.5
Igfbp2	348.4	27.6	67.9	4.6	4.9	5.6	5.6
Igfbp3	0.8	3	24.7	7.1	1.1	0.5	22.9
Igfbp4	15.8	23.8	25.7	3	2.7	126.6	125.5
Igfbp5	25.3	9.5	11.2	1.5	1.9	0.5	0.3
Igfbp6	0.2	0.2	0.5	0.1	0.4	0.6	0.6
Igfbp7	9.2	5.3	10.9	9.7	2.1	4.7	964.6
Igfbpl1	0.4	32.5	0.2	0.1	0.2	0.1	0.1
